game_id,season,week,kickoff,margin_prediction,margin_actual,total_prediction,total_actual,margin_lower,margin_upper,margin_covered,total_lower,total_upper,total_covered
2021_11_NYG_TB,2021,11,2021-11-22T20:15-05:00,9.263577906005064,20.0,46.10625,40.0,-7.550386306293369,26.077542118303498,True,27.650657894736845,64.56184210526317,True
2021_12_CHI_DET,2021,12,2021-11-25T12:30-05:00,-0.18714917416716437,-2.0,50.705882352941174,30.0,-17.001113386465597,16.62681503813127,True,32.250290247678016,69.16147445820434,False
2021_12_LV_DAL,2021,12,2021-11-25T16:30-05:00,6.839227101477055,-3.0,55.625,69.0,-9.974737110821378,23.653191313775487,True,37.16940789473684,74.08059210526315,True
2021_12_BUF_NO,2021,12,2021-11-25T20:20-05:00,-4.811757576540147,-25.0,51.52485380116959,37.0,-21.625721788838582,12.002206635758286,False,33.069261695906434,69.98044590643275,True
2021_12_ATL_JAX,2021,12,2021-11-28T13:00-05:00,-2.6225019386706463,-7.0,50.25,35.0,-19.43646615096908,14.191462273627787,True,31.794407894736842,68.70559210526315,True
2021_12_CAR_MIA,2021,12,2021-11-28T13:00-05:00,-1.233270227616279,23.0,46.6875,43.0,-18.047234439914714,15.580693984682155,False,28.231907894736842,65.14309210526315,True
2021_12_NYJ_HOU,2021,12,2021-11-28T13:00-05:00,6.960855486089782,-7.0,48.375,35.0,-9.853108726208651,23.774819698388214,True,29.919407894736842,66.83059210526315,True
2021_12_PHI_NYG,2021,12,2021-11-28T13:00-05:00,-2.583138282050164,6.0,43.40625,20.0,-19.397102494348598,14.230825930248269,True,24.950657894736842,61.86184210526316,False
2021_12_PIT_CIN,2021,12,2021-11-28T13:00-05:00,2.704088259312941,31.0,46.880514705882355,51.0,-14.109875952985492,19.518052471611373,False,28.424922600619198,65.33610681114551,True
2021_12_TB_IND,2021,12,2021-11-28T13:00-05:00,0.04664425790654514,-7.0,51.61176470588235,69.0,-16.767319954391887,16.86060847020498,True,33.15617260061919,70.06735681114552,True
2021_12_TEN_NE,2021,12,2021-11-28T13:00-05:00,2.297052096128448,23.0,49.54227941176471,49.0,-14.516912116169985,19.111016308426883,False,31.086687306501553,67.99787151702787,True
2021_12_LAC_DEN,2021,12,2021-11-28T16:05-05:00,-0.8852516941663671,15.0,49.34375,41.0,-17.6992159064648,15.928712518132066,True,30.888157894736842,67.79934210526315,True
2021_12_LA_GB,2021,12,2021-11-28T16:25-05:00,0.8444667008353781,8.0,48.69444444444444,64.0,-15.969497511463056,17.658430913133813,True,30.238852339181285,67.15003654970761,True
2021_12_MIN_SF,2021,12,2021-11-28T16:25-05:00,1.6592854050302999,8.0,52.21875,60.0,-15.154678807268134,18.473249617328733,True,33.76315789473684,70.67434210526315,True
2021_12_CLE_BAL,2021,12,2021-11-28T20:20-05:00,1.569601802185179,6.0,49.30555555555556,26.0,-15.244362410113254,18.383566014483613,True,30.8499634502924,67.76114766081872,False
2021_12_SEA_WAS,2021,12,2021-11-29T20:15-05:00,-0.828470346880628,2.0,47.0,32.0,-17.642434559179062,15.985493865417805,True,28.544407894736842,65.45559210526315,True
2021_13_DAL_NO,2021,13,2021-12-02T20:20-05:00,-1.6527442958725382,-10.0,52.09722222222222,44.0,-18.46670850817097,15.161219916425896,True,33.641630116959064,70.55281432748538,True
2021_13_ARI_CHI,2021,13,2021-12-05T13:00-05:00,-6.088502590210071,-11.0,46.987132352941174,55.0,-22.902466802508506,10.725461622088362,True,28.531540247678016,65.44272445820434,True
2021_13_IND_HOU,2021,13,2021-12-05T13:00-05:00,-8.475538132803493,-31.0,51.911764705882355,31.0,-25.289502345101926,8.33842607949494,False,33.4561726006192,70.36735681114551,False
2021_13_LAC_CIN,2021,13,2021-12-05T13:00-05:00,2.9580877846593503,-19.0,48.28125,63.0,-13.855876427639084,19.772051996957785,False,29.825657894736842,66.73684210526315,True
2021_13_MIN_DET,2021,13,2021-12-05T13:00-05:00,-4.498067966235835,2.0,56.28125,56.0,-21.312032178534267,12.315896246062598,True,37.82565789473684,74.73684210526315,True
2021_13_NYG_MIA,2021,13,2021-12-05T13:00-05:00,4.623555662047178,11.0,43.09375,29.0,-12.190408550251256,21.43751987434561,True,24.638157894736842,61.54934210526316,True
2021_13_PHI_NYJ,2021,13,2021-12-05T13:00-05:00,-7.931976848353781,-15.0,45.375,51.0,-24.745941060652214,8.881987363944653,True,26.919407894736842,63.83059210526316,True
2021_13_TB_ATL,2021,13,2021-12-05T13:00-05:00,-8.061863260219088,-13.0,51.5125,47.0,-24.87582747251752,8.752100952079346,True,33.056907894736845,69.96809210526317,True
2021_13_JAX_LA,2021,13,2021-12-05T16:05-05:00,12.019050409523306,30.0,46.27083333333333,44.0,-4.7949138027751275,28.83301462182174,False,27.81524122807017,64.7264254385965,True
2021_13_WAS_LV,2021,13,2021-12-05T16:05-05:00,1.5090315867228128,-2.0,49.61764705882353,32.0,-15.30493262557562,18.322995799021246,True,31.16205495356037,68.07323916408669,True
2021_13_BAL_PIT,2021,13,2021-12-05T16:25-05:00,-0.9204257387722908,1.0,46.80065359477124,39.0,-17.734389951070725,15.893538473526142,True,28.345061489508083,65.2562457000344,True
2021_13_SF_SEA,2021,13,2021-12-05T16:25-05:00,-0.42635595571416696,7.0,49.81985294117647,53.0,-17.2403201680126,16.387608256584265,True,31.364260835913313,68.27544504643963,True
2021_13_DEN_KC,2021,13,2021-12-05T20:20-05:00,7.390059660639957,13.0,49.71546052631579,31.0,-9.423904551658477,24.20402387293839,True,31.25986842105263,68.17105263157895,False
2021_13_NE_BUF,2021,13,2021-12-06T20:15-05:00,3.6720475542179365,-4.0,47.77138157894737,24.0,-13.141916658080497,20.48601176651637,True,29.315789473684212,66.22697368421052,False
2021_14_PIT_MIN,2021,14,2021-12-09T20:20-05:00,4.408104319902691,8.0,52.193014705882355,64.0,-12.405859892395743,21.222068532201124,True,33.7374226006192,70.64860681114551,True
2021_14_ATL_CAR,2021,14,2021-12-12T13:00-05:00,3.149717362507955,-8.0,48.8125,50.0,-13.664246849790478,19.963681574806387,True,30.356907894736842,67.26809210526315,True
2021_14_BAL_CLE,2021,14,2021-12-12T13:00-05:00,2.380510486772571,2.0,49.30555555555556,46.0,-14.433453725525862,19.194474699071005,True,30.8499634502924,67.76114766081872,True
2021_14_DAL_WAS,2021,14,2021-12-12T13:00-05:00,-1.952480341698569,-7.0,48.24264705882353,47.0,-18.766444553997,14.861483870599864,True,29.78705495356037,66.69823916408669,True
2021_14_JAX_TEN,2021,14,2021-12-12T13:00-05:00,12.458552074594973,20.0,53.26102941176471,20.0,-4.3554121377034605,29.272516286893406,True,34.80543730650155,71.71662151702787,False
2021_14_LV_KC,2021,14,2021-12-12T13:00-05:00,9.455233994714753,39.0,54.18421052631579,57.0,-7.35873021758368,26.269198207013186,False,35.72861842105263,72.63980263157895,True
2021_14_NO_NYJ,2021,14,2021-12-12T13:00-05:00,-5.127807989859113,-21.0,46.84722222222222,39.0,-21.941772202157544,11.68615622243932,True,28.391630116959064,65.30281432748538,True
2021_14_SEA_HOU,2021,14,2021-12-12T13:00-05:00,-8.536500467294974,-20.0,52.38235294117647,46.0,-25.350464679593408,8.277463745003459,True,33.92676083591331,70.83794504643963,True
2021_14_DET_DEN,2021,14,2021-12-12T16:05-05:00,6.760228446502954,28.0,52.03125,48.0,-10.05373576579548,23.574192658801387,False,33.57565789473684,70.48684210526315,True
2021_14_NYG_LAC,2021,14,2021-12-12T16:05-05:00,7.088364993126614,16.0,45.21875,58.0,-9.72559921917182,23.902329205425048,True,26.763157894736842,63.67434210526316,True
2021_14_BUF_TB,2021,14,2021-12-12T16:25-05:00,1.9233328229959945,6.0,52.752631578947366,60.0,-14.890631389302438,18.73729703529443,True,34.29703947368421,71.20822368421052,True
2021_14_SF_CIN,2021,14,2021-12-12T16:25-05:00,-0.610786198738217,-3.0,46.90625,49.0,-17.42475041103665,16.203178013560215,True,28.450657894736842,65.36184210526315,True
2021_14_CHI_GB,2021,14,2021-12-12T20:20-05:00,14.025855207239207,15.0,50.06699346405229,75.0,-2.7881090050592263,30.83981941953764,True,31.61140135878913,68.52258556931545,False
2021_14_LA_ARI,2021,14,2021-12-13T20:15-05:00,2.2703011124371377,-7.0,45.61458333333333,53.0,-14.543663099861295,19.084265324735572,True,27.15899122807017,64.0701754385965,True
2021_15_KC_LAC,2021,15,2021-12-16T20:20-05:00,-3.3513963902013413,-6.0,50.99671052631579,62.0,-20.165360602499774,13.462567822097093,True,32.54111842105263,69.45230263157895,True
2021_15_NE_IND,2021,15,2021-12-18T20:20-05:00,1.8398274004685349,10.0,46.630514705882355,44.0,-14.974136811829899,18.65379161276697,True,28.174922600619198,65.08610681114551,True
2021_15_ARI_DET,2021,15,2021-12-19T13:00-05:00,-8.915097555540218,18.0,52.28125,42.0,-25.72906176783865,7.898866656758216,False,33.82565789473684,70.73684210526315,True
2021_15_CAR_BUF,2021,15,2021-12-19T13:00-05:00,10.495613034999693,17.0,50.05263157894737,45.0,-6.318351177298741,27.309577247298126,True,31.597039473684212,68.50822368421052,True
2021_15_DAL_NYG,2021,15,2021-12-19T13:00-05:00,-5.617902630076667,-15.0,47.03125,27.0,-22.4318668423751,11.196061582221766,True,28.575657894736842,65.48684210526315,False
2021_15_HOU_JAX,2021,15,2021-12-19T13:00-05:00,2.0099393526226184,-14.0,51.4375,46.0,-14.804024859675815,18.823903564921054,True,32.98190789473684,69.89309210526315,True
2021_15_NYJ_MIA,2021,15,2021-12-19T13:00-05:00,11.963829489601956,7.0,45.0625,55.0,-4.8501347226964775,28.77779370190039,True,26.606907894736842,63.51809210526316,True
2021_15_TEN_PIT,2021,15,2021-12-19T13:00-05:00,-3.609621931889636,6.0,52.23529411764706,32.0,-20.423586144188068,13.204342280408797,True,33.7797020123839,70.69088622291022,False
2021_15_ATL_SF,2021,15,2021-12-19T16:05-05:00,5.009322125497803,18.0,49.25,44.0,-11.80464208680063,21.823286337796237,True,30.794407894736842,67.70559210526315,True
2021_15_CIN_DEN,2021,15,2021-12-19T16:05-05:00,4.4917416851846745,-5.0,47.0,25.0,-12.322222527113759,21.305705897483108,True,28.544407894736842,65.45559210526315,False
2021_15_GB_BAL,2021,15,2021-12-19T16:25-05:00,-5.685697042811698,-1.0,50.25,61.0,-22.499661255110134,11.128267169486735,True,31.794407894736842,68.70559210526315,True
2021_15_NO_TB,2021,15,2021-12-19T20:20-05:00,10.4259587471069,-9.0,51.172222222222224,9.0,-6.388005465191533,27.239922959405334,False,32.71663011695907,69.62781432748538,False
2021_15_LV_CLE,2021,15,2021-12-20T17:00-05:00,2.9218674978144126,-2.0,54.91666666666667,30.0,-13.89209671448402,19.735831710112848,True,36.461074561403514,73.37225877192984,False
2021_15_MIN_CHI,2021,15,2021-12-20T20:15-05:00,-6.773396343289552,-8.0,50.987132352941174,26.0,-23.587360555587985,10.040567869008882,True,32.531540247678016,69.44272445820434,False
2021_15_SEA_LA,2021,15,2021-12-21T19:00-05:00,5.28714810174856,10.0,47.21568627450981,30.0,-11.526816110549873,22.101112314046993,True,28.76009416924665,65.67127837977296,True
2021_15_WAS_PHI,2021,15,2021-12-21T19:00-05:00,5.632225385890119,10.0,44.61764705882353,44.0,-11.181738826408314,22.446189598188553,True,26.16205495356037,63.07323916408669,True
2021_16_SF_TEN,2021,16,2021-12-23T20:20-05:00,0.9763141495166296,3.0,52.26102941176471,37.0,-15.837650062781805,17.790278361815062,True,33.80543730650155,70.71662151702787,True
2021_16_CLE_GB,2021,16,2021-12-25T16:30-05:00,4.382308438554222,2.0,53.77777777777778,46.0,-12.431655773744211,21.196272650852656,True,35.32218567251462,72.23336988304094,True
2021_16_IND_ARI,2021,16,2021-12-25T20:15-05:00,-0.7672443730241952,-6.0,49.693014705882355,38.0,-17.581208585322628,16.04671983927424,True,31.237422600619198,68.14860681114551,True
2021_16_BAL_CIN,2021,16,2021-12-26T13:00-05:00,2.5026667772915294,20.0,45.857638888888886,62.0,-14.311297435006903,19.316630989589964,False,27.402046783625728,64.31323099415204,True
2021_16_BUF_NE,2021,16,2021-12-26T13:00-05:00,0.22923282431877512,-12.0,47.77138157894737,54.0,-16.58473138797966,17.043197036617208,True,29.315789473684212,66.22697368421052,True
2021_16_DET_ATL,2021,16,2021-12-26T13:00-05:00,6.868604909885624,4.0,53.3125,36.0,-9.94535930241281,23.682569122184056,True,34.85690789473684,71.76809210526315,True
2021_16_JAX_NYJ,2021,16,2021-12-26T13:00-05:00,1.2711785196294414,5.0,46.8125,47.0,-15.542785692668993,18.085142731927874,True,28.356907894736842,65.26809210526315,True
2021_16_LAC_HOU,2021,16,2021-12-26T13:00-05:00,-9.510092443354445,12.0,51.8125,70.0,-26.32405665565288,7.3038717689439885,False,33.35690789473684,70.26809210526315,True
2021_16_LA_MIN,2021,16,2021-12-26T13:00-05:00,-2.746733983363285,-7.0,49.61458333333333,53.0,-19.56069819566172,14.067230228935149,True,31.15899122807017,68.0701754385965,True
2021_16_NYG_PHI,2021,16,2021-12-26T13:00-05:00,5.993635527146721,24.0,43.40625,44.0,-10.820328685151711,22.807599739445156,False,24.950657894736842,61.86184210526316,True
2021_16_TB_CAR,2021,16,2021-12-26T13:00-05:00,-8.959727204824828,-26.0,49.7,38.0,-25.77369141712326,7.854237007473605,False,31.244407894736845,68.15559210526317,True
2021_16_CHI_SEA,2021,16,2021-12-26T16:05-05:00,9.112954630672386,-1.0,48.588235294117645,49.0,-7.701009581626048,25.92691884297082,True,30.132643188854487,67.0438273993808,True
2021_16_DEN_LV,2021,16,2021-12-26T16:25-05:00,1.1269847789844787,4.0,52.53125,30.0,-15.686979433313955,17.940948991282912,True,34.07565789473684,70.98684210526315,False
2021_16_PIT_KC,2021,16,2021-12-26T16:25-05:00,10.818878111245306,26.0,49.59597523219814,46.0,-5.995086101053127,27.63284232354374,True,31.140383126934985,68.05156733746131,True
2021_16_WAS_DAL,2021,16,2021-12-26T20:20-05:00,7.8713046628996794,42.0,48.24264705882353,70.0,-8.942659549398755,24.685268875198112,False,29.78705495356037,66.69823916408669,False
2021_16_MIA_NO,2021,16,2021-12-27T20:15-05:00,1.0976683810878387,-17.0,48.15972222222222,23.0,-15.716295831210594,17.911632593386273,False,29.704130116959064,66.61531432748538,False
2021_17_ATL_BUF,2021,17,2022-01-02T13:00-05:00,12.018642548769153,14.0,51.86513157894737,44.0,-4.795321663529281,28.832606761067588,True,33.40953947368421,70.32072368421052,True
2021_17_JAX_NE,2021,17,2022-01-02T13:00-05:00,14.917795849254412,40.0,46.15625,60.0,-1.896168363044021,31.731760061552848,False,27.700657894736842,64.61184210526315,True
2021_17_KC_CIN,2021,17,2022-01-02T13:00-05:00,-5.226864962330571,3.0,48.65296052631579,65.0,-22.040829174629003,11.587099249967864,True,30.19736842105263,67.10855263157895,True
2021_17_LA_BAL,2021,17,2022-01-02T13:00-05:00,-7.675881544572647,-1.0,44.22222222222222,39.0,-24.48984575687108,9.138082667725786,True,25.766630116959064,62.67781432748538,True
2021_17_LV_IND,2021,17,2022-01-02T13:00-05:00,9.973396976908072,-3.0,53.911764705882355,43.0,-6.8405672353903615,26.787361189206507,True,35.4561726006192,72.36735681114551,True
2021_17_MIA_TEN,2021,17,2022-01-02T13:00-05:00,3.580477748423932,31.0,51.51102941176471,37.0,-13.233486463874502,20.394441960722364,False,33.05543730650155,69.96662151702787,True
2021_17_NYG_CHI,2021,17,2022-01-02T13:00-05:00,3.740744326715653,26.0,42.612132352941174,32.0,-13.07321988558278,20.554708539014086,False,24.156540247678016,61.06772445820433,True
2021_17_PHI_WAS,2021,17,2022-01-02T13:00-05:00,-5.8486736538347035,-4.0,44.61764705882353,36.0,-22.66263786613314,10.96529055846373,True,26.16205495356037,63.07323916408669,True
2021_17_TB_NYJ,2021,17,2022-01-02T13:00-05:00,-12.018584795741182,-4.0,48.075,52.0,-28.832549008039614,4.795379416557251,True,29.619407894736845,66.53059210526317,True
2021_17_DEN_LAC,2021,17,2022-01-02T16:05-05:00,5.037651426603807,21.0,49.34375,47.0,-11.776312785694627,21.85161563890224,True,30.888157894736842,67.79934210526315,True
2021_17_HOU_SF,2021,17,2022-01-02T16:05-05:00,8.988558891636604,16.0,50.4375,30.0,-7.8254053206618295,25.802523103935037,True,31.981907894736842,68.89309210526315,False
2021_17_ARI_DAL,2021,17,2022-01-02T16:25-05:00,3.0002859845901795,-3.0,51.40625,47.0,-13.813678227708253,19.81425019688861,True,32.95065789473684,69.86184210526315,True
2021_17_CAR_NO,2021,17,2022-01-02T16:25-05:00,4.722214481342613,8.0,48.47222222222222,28.0,-12.09174973095582,21.536178693641048,True,30.016630116959064,66.92781432748538,False
2021_17_DET_SEA,2021,17,2022-01-02T16:25-05:00,9.881703051737539,22.0,53.88235294117647,80.0,-6.932261160560895,26.695667264035972,True,35.42676083591331,72.33794504643963,False
2021_17_MIN_GB,2021,17,2022-01-02T20:20-05:00,9.789929167927838,27.0,55.642361111111114,47.0,-7.024035044370596,26.60389338022627,False,37.18676900584796,74.09795321637426,True
2021_17_CLE_PIT,2021,17,2022-01-03T20:15-05:00,-1.7702815341962483,12.0,50.32843137254902,40.0,-18.58424574649468,15.043682678102185,True,31.872839267285862,68.78402347781218,True
2021_18_KC_DEN,2021,18,2022-01-08T16:30-05:00,-10.326099088339333,-4.0,49.71546052631579,52.0,-27.140063300637767,6.4878651239591,True,31.25986842105263,68.17105263157895,True
2021_18_DAL_PHI,2021,18,2022-01-08T20:15-05:00,0.23980500118288717,-25.0,50.625,77.0,-16.574159211115546,17.05376921348132,False,32.16940789473684,69.08059210526315,False
2021_18_CHI_MIN,2021,18,2022-01-09T13:00-05:00,4.175530792692352,14.0,50.987132352941174,48.0,-12.63843341960608,20.989495004990786,True,32.531540247678016,69.44272445820434,True
2021_18_CIN_CLE,2021,18,2022-01-09T13:00-05:00,0.8638519138807917,5.0,49.38541666666667,37.0,-15.950112298417642,17.677816126179223,True,30.929824561403514,67.84100877192984,True
2021_18_GB_DET,2021,18,2022-01-09T13:00-05:00,-12.600368162278286,7.0,55.361111111111114,67.0,-29.41433237457672,4.213596050020147,False,36.90551900584796,73.81670321637426,True
2021_18_IND_JAX,2021,18,2022-01-09T13:00-05:00,-14.797469185607035,15.0,50.349264705882355,37.0,-31.61143339790547,2.0164950266913984,False,31.893672600619198,68.80485681114551,True
2021_18_PIT_BAL,2021,18,2022-01-09T13:00-05:00,0.28208444244295805,-3.0,46.80065359477124,29.0,-16.531879769855475,17.09604865474139,True,28.345061489508083,65.2562457000344,True
2021_18_TEN_HOU,2021,18,2022-01-09T13:00-05:00,-9.563217719991005,-3.0,54.82352941176471,53.0,-26.37718193228944,7.250746492307428,True,36.36793730650155,73.27912151702787,True
2021_18_WAS_NYG,2021,18,2022-01-09T13:00-05:00,-0.47549851112982383,-15.0,41.02389705882353,29.0,-17.289462723428258,16.33846570116861,True,22.56830495356037,59.47948916408669,True
2021_18_CAR_TB,2021,18,2022-01-09T16:25-05:00,15.069364228671844,24.0,49.7,58.0,-1.744599983626589,31.883328440970278,True,31.244407894736845,68.15559210526317,True
2021_18_NE_MIA,2021,18,2022-01-09T16:25-05:00,-5.839807237494336,9.0,44.40625,57.0,-22.65377144979277,10.974156974804098,True,25.950657894736842,62.86184210526316,True
2021_18_NO_ATL,2021,18,2022-01-09T16:25-05:00,1.5399152762161832,-10.0,50.28472222222222,50.0,-15.27404893608225,18.353879488514618,True,31.829130116959064,68.74031432748538,True
2021_18_NYJ_BUF,2021,18,2022-01-09T16:25-05:00,17.903045393765865,17.0,48.42763157894737,37.0,1.0890811814674315,34.717009606064295,True,29.972039473684212,66.88322368421052,True
2021_18_SEA_ARI,2021,18,2022-01-09T16:25-05:00,2.966692018542154,-8.0,50.16360294117647,68.0,-13.847272193756279,19.780656230840588,True,31.708010835913313,68.61919504643963,True
2021_18_SF_LA,2021,18,2022-01-09T16:25-05:00,5.999333075278185,-3.0,45.27083333333333,51.0,-10.81463113702025,22.813297287576617,True,26.81524122807017,63.726425438596486,True
2021_18_LAC_LV,2021,18,2022-01-09T20:20-05:00,-2.7606554213947465,3.0,53.8125,67.0,-19.57461963369318,14.053308790903687,True,35.35690789473684,72.26809210526315,True
2022_01_BUF_LA,2022,1,2022-09-08T20:20-04:00,-1.3533485609404612,-21.0,48.19548872180451,41.0,-18.4832769861638,15.77657986428288,False,29.94548872180451,66.44548872180451,True
2022_01_BAL_NYJ,2022,1,2022-09-11T13:00-04:00,-4.632464790529905,-15.0,46.85294117647059,33.0,-21.762393215753246,12.497463634693435,True,28.602941176470587,65.10294117647058,True
2022_01_CLE_CAR,2022,1,2022-09-11T13:00-04:00,0.30698663451876707,-2.0,42.0,50.0,-16.822941790704572,17.43691505974211,True,23.75,60.25,True
2022_01_IND_HOU,2022,1,2022-09-11T13:00-04:00,-5.673389457491647,0.0,45.529411764705884,40.0,-22.803317882714985,11.456538967731694,True,27.279411764705884,63.779411764705884,True
2022_01_JAX_WAS,2022,1,2022-09-11T13:00-04:00,6.105369851252805,6.0,43.5,50.0,-11.024558573970536,23.235298276476144,True,25.25,61.75,True
2022_01_NE_MIA,2022,1,2022-09-11T13:00-04:00,-0.5419439159172095,13.0,44.02777777777778,27.0,-17.67187234114055,16.587984509306132,True,25.77777777777778,62.27777777777778,True
2022_01_NO_ATL,2022,1,2022-09-11T13:00-04:00,-2.145930885014816,-1.0,43.26470588235294,53.0,-19.275859310238157,14.983997540208524,True,25.014705882352942,61.51470588235294,True
2022_01_PHI_DET,2022,1,2022-09-11T13:00-04:00,-0.6312762049776061,-3.0,47.599673202614376,73.0,-17.761204630200947,16.498652220245734,True,29.349673202614376,65.84967320261438,False
2022_01_PIT_CIN,2022,1,2022-09-11T13:00-04:00,4.711779570301884,-3.0,46.38095238095238,43.0,-12.418148854921457,21.841707995525226,True,28.13095238095238,64.63095238095238,True
2022_01_SF_CHI,2022,1,2022-09-11T13:00-04:00,-3.8743994157394015,9.0,43.41764705882353,29.0,-21.00432784096274,13.25552900948394,True,25.167647058823533,61.66764705882353,True
2022_01_GB_MIN,2022,1,2022-09-11T16:25-04:00,-3.708909470440399,16.0,48.47385620915033,30.0,-20.83883789566374,13.42101895478294,False,30.223856209150327,66.72385620915033,False
2022_01_KC_ARI,2022,1,2022-09-11T16:25-04:00,-3.504305604743323,-23.0,49.78888888888889,65.0,-20.634234029966663,13.625622820480018,False,31.53888888888889,68.03888888888889,True
2022_01_LV_LAC,2022,1,2022-09-11T16:25-04:00,4.005952802915619,5.0,51.27450980392157,43.0,-13.123975622307722,21.13588122813896,True,33.02450980392157,69.52450980392157,True
2022_01_NYG_TEN,2022,1,2022-09-11T16:25-04:00,7.381179803751996,-1.0,42.26797385620915,41.0,-9.748748621471345,24.51110822897534,True,24.017973856209153,60.51797385620915,True
2022_01_TB_DAL,2022,1,2022-09-11T20:20-04:00,-0.15802033913665792,-16.0,51.22514619883041,22.0,-17.28794876436,16.971908086086682,True,32.97514619883041,69.4751461988304,False
2022_01_DEN_SEA,2022,1,2022-09-12T20:15-04:00,0.9225772003398789,1.0,41.705882352941174,33.0,-16.20735122488346,18.05250562556322,True,23.455882352941174,59.955882352941174,True
2022_02_LAC_KC,2022,2,2022-09-15T20:15-04:00,6.4208718823736906,3.0,53.34117647058824,51.0,-10.70905654284965,23.55080030759703,True,35.09117647058824,71.59117647058824,True
2022_02_CAR_NYG,2022,2,2022-09-18T13:00-04:00,0.8977419373102599,3.0,40.64705882352941,35.0,-16.23218648791308,18.027670362533602,True,22.397058823529413,58.89705882352941,True
2022_02_IND_JAX,2022,2,2022-09-18T13:00-04:00,-6.4816020537508,24.0,44.88235294117647,24.0,-23.61153047897414,10.64832637147254,False,26.63235294117647,63.13235294117647,False
2022_02_MIA_BAL,2022,2,2022-09-18T13:00-04:00,1.7653089640634836,-4.0,43.911764705882355,80.0,-15.364619461159856,18.895237389286823,True,25.661764705882355,62.161764705882355,False
2022_02_NE_PIT,2022,2,2022-09-18T13:00-04:00,0.7720440240653768,-3.0,45.36111111111111,31.0,-16.357884401157964,17.901972449288717,True,27.111111111111107,63.61111111111111,True
2022_02_NYJ_CLE,2022,2,2022-09-18T13:00-04:00,6.626338459272761,-1.0,45.11764705882353,61.0,-10.50358996595058,23.7562668844961,True,26.86764705882353,63.36764705882353,True
2022_02_TB_NO,2022,2,2022-09-18T13:00-04:00,-4.707316501821711,-10.0,46.0061919504644,30.0,-21.837244927045052,12.422611923401629,True,27.756191950464398,64.2561919504644,True
2022_02_WAS_DET,2022,2,2022-09-18T13:00-04:00,0.6352317289379714,9.0,45.911764705882355,63.0,-16.49469669628537,17.76516015416131,True,27.661764705882355,64.16176470588235,True
2022_02_ATL_LA,2022,2,2022-09-18T16:05-04:00,5.975311631285537,4.0,46.84873949579832,58.0,-11.154616793937803,23.105240056508876,True,28.59873949579832,65.09873949579833,True
2022_02_SEA_SF,2022,2,2022-09-18T16:05-04:00,0.6150957168317408,20.0,44.682352941176475,34.0,-16.5148327083916,17.74502414205508,False,26.432352941176475,62.932352941176475,True
2022_02_ARI_LV,2022,2,2022-09-18T16:25-04:00,0.5664749160659197,-6.0,47.72222222222222,52.0,-16.56345350915742,17.696403341289262,True,29.47222222222222,65.97222222222223,True
2022_02_CIN_DAL,2022,2,2022-09-18T16:25-04:00,0.4164615603542505,3.0,49.82539682539682,37.0,-16.71346686486909,17.54638998557759,True,31.575396825396822,68.07539682539682,True
2022_02_HOU_DEN,2022,2,2022-09-18T16:25-04:00,7.443127013876124,7.0,40.85294117647059,25.0,-9.686801411347217,24.573055439099463,True,22.602941176470587,59.10294117647059,True
2022_02_CHI_GB,2022,2,2022-09-18T20:20-04:00,8.941347639322926,17.0,44.56209150326797,37.0,-8.188580785900415,26.071276064546268,True,26.312091503267972,62.81209150326797,True
2022_02_TEN_BUF,2022,2,2022-09-19T19:15-04:00,7.727251021112587,34.0,46.49707602339181,48.0,-9.402677404110754,24.857179446335927,False,28.247076023391813,64.74707602339181,True
2022_02_MIN_PHI,2022,2,2022-09-19T20:30-04:00,0.26004777477846375,17.0,49.33496732026144,31.0,-16.869880650444877,17.389976200001804,True,31.08496732026144,67.58496732026144,False
2022_03_PIT_CLE,2022,3,2022-09-22T20:15-04:00,0.5309068269663141,12.0,43.509803921568626,46.0,-16.599021598257025,17.660835252189656,True,25.259803921568626,61.759803921568626,True
2022_03_BAL_NE,2022,3,2022-09-25T13:00-04:00,2.269859002621374,-11.0,45.939542483660134,63.0,-14.860069422601967,19.399787427844714,True,27.689542483660134,64.18954248366013,True
2022_03_BUF_MIA,2022,3,2022-09-25T13:00-04:00,-6.223456123716964,2.0,45.05263157894737,40.0,-23.353384548940305,10.906472301506376,True,26.80263157894737,63.30263157894737,True
2022_03_CIN_NYJ,2022,3,2022-09-25T13:00-04:00,-4.884651653039096,-15.0,47.98879551820728,39.0,-22.014580078262437,12.245276772184244,True,29.738795518207283,66.23879551820728,True
2022_03_DET_MIN,2022,3,2022-09-25T13:00-04:00,4.384859257457767,4.0,48.3235294117647,52.0,-12.745069167765575,21.514787682681106,True,30.073529411764703,66.5735294117647,True
2022_03_HOU_CHI,2022,3,2022-09-25T13:00-04:00,1.5976803122313443,3.0,42.64705882352941,43.0,-15.532248112991997,18.727608737454684,True,24.397058823529413,60.89705882352941,True
2022_03_KC_IND,2022,3,2022-09-25T13:00-04:00,-4.935297635378139,3.0,49.9,37.0,-22.06522606060148,12.194630789845203,True,31.65,68.15,True
2022_03_LV_TEN,2022,3,2022-09-25T13:00-04:00,3.3670321485131054,2.0,46.27777777777778,46.0,-13.762896276710235,20.496960573736445,True,28.02777777777778,64.52777777777777,True
